timestamp,task,model,dataset,k,protected_attr,ablation,seed,repair_metric_name,repair_metric_before,repair_metric_after,acc_before,acc_after,modified_params,modified_params_ratio,loc_time,ver_time,repair_time,total_time,alpha,rho_l,k,C24,C25
2026-06-26 14:32:07,Backdoor,NN2,MNIST,1,none,full,0,ASR,100.0000,0.0223,99.5600,99.0400,13,0.000016,6.02,0.00,6.26,12.28,,NULL,NULL,NULL,NULL
2026-06-26 14:32:53,Backdoor,NN2,MNIST,2,none,full,0,ASR,100.0000,0.0223,99.5600,99.1400,16,0.000019,16.32,0.00,20.43,36.75,,NULL,NULL,NULL,NULL
2026-06-26 14:33:38,Backdoor,NN2,MNIST,3,none,full,0,ASR,100.0000,0.0223,99.5600,99.9600,19,0.000023,15.73,0.00,15.89,31.62,,NULL,NULL,NULL,NULL
2026-06-26 14:34:26,Backdoor,NN2,MNIST,4,none,full,0,ASR,100.0000,0.0891,99.5600,99.5400,22,0.000027,14.89,0.00,20.19,35.09,,NULL,NULL,NULL,NULL
2026-06-26 14:35:09,Backdoor,NN2,MNIST,5,none,full,0,ASR,100.0000,0.0673,99.5600,99.6600,25,0.000030,14.97,0.00,14.55,29.52,,NULL,NULL,NULL,NULL
2026-06-26 14:35:59,Backdoor,NN2,MNIST,6,none,full,0,ASR,100.0000,0.0004,99.5600,99.580,28,0.000034,14.74,0.00,21.96,36.70,,NULL,NULL,NULL,NULL
2026-06-26 14:37:10,Backdoor,NN2,MNIST,7,none,full,0,ASR,100.0000,0.0000,99.5600,99.5000,31,0.000038,17.46,0.00,38.00,55.47,,NULL,NULL,NULL,NULL
2026-06-26 14:38:01,Backdoor,NN2,MNIST,8,none,full,0,ASR,100.0000,0.0000,99.5600,99.5100,34,0.000041,14.72,0.00,23.78,38.50,,NULL,NULL,NULL,NULL
2026-06-26 14:38:52,Backdoor,NN2,MNIST,9,none,full,0,ASR,100.0000,0.0007,99.5600,99.5000,37,0.000045,15.89,0.00,21.08,36.97,,NULL,NULL,NULL,NULL
2026-06-26 14:39:53,Backdoor,NN2,MNIST,10,none,full,0,ASR,100.0000,0.0003,99.5600,99.4600,40,0.000049,15.39,0.00,32.80,48.20,,NULL,NULL,NULL,NULL
2026-06-26 14:40:38,Backdoor,NN2,MNIST,12,none,full,0,ASR,100.0000,0.0002,99.5600,99.8800,46,0.000056,14.76,0.00,17.37,32.13,,NULL,NULL,NULL,NULL
2026-06-26 14:41:18,Backdoor,NN2,MNIST,15,none,full,0,ASR,100.0000,0.0006,99.5600,99.4400,55,0.000067,14.46,0.00,12.11,26.57,,NULL,NULL,NULL,NULL
2026-06-26 14:42:06,Backdoor,NN2,MNIST,20,none,full,0,ASR,100.0000,0.4009,99.5600,99.4200,66,0.000080,14.46,0.00,20.57,35.03,,NULL,NULL,NULL,NULL
2026-06-26 14:42:55,Backdoor,NN2,MNIST,25,none,full,0,ASR,100.0000,0.0002,99.5600,99.4800,76,0.000092,14.76,0.00,21.43,36.19,,NULL,NULL,NULL,NULL
2026-06-26 14:43:59,Backdoor,NN2,MNIST,30,none,full,0,ASR,100.0000,0.0006,99.5600,99.4800,86,0.000105,16.05,0.00,34.32,50.37,,NULL,NULL,NULL,NULL
2026-06-26 14:45:17,Backdoor,NN2,Fashion-MNIST,1,none,full,0,ASR,98.5556,0.0222,92.4000,92.3200,14,0.000058,20.80,0.00,42.90,63.70,,NULL,NULL,NULL,NULL
2026-06-26 14:46:33,Backdoor,NN2,Fashion-MNIST,2,none,full,0,ASR,98.5556,0.0000,92.4000,92.4600,18,0.000075,22.70,0.00,35.75,58.46,,NULL,NULL,NULL,NULL
2026-06-26 14:47:38,Backdoor,NN2,Fashion-MNIST,3,none,full,0,ASR,98.5556,0.0222,92.4000,92.4800,22,0.000091,21.61,0.00,27.77,49.38,,NULL,NULL,NULL,NULL
2026-06-26 14:48:48,Backdoor,NN2,Fashion-MNIST,4,none,full,0,ASR,98.5556,0.0000,92.4000,92.4800,26,0.000108,19.94,0.00,34.92,54.86,,NULL,NULL,NULL,NULL
2026-06-26 14:49:49,Backdoor,NN2,Fashion-MNIST,5,none,full,0,ASR,98.5556,0.0000,92.4000,92.4600,30,0.000124,18.72,0.00,29.09,47.81,,NULL,NULL,NULL,NULL
2026-06-26 14:51:08,Backdoor,NN2,Fashion-MNIST,6,none,full,0,ASR,98.5556,0.0002,92.4000,92.4600,34,0.000141,21.42,0.00,41.98,63.40,,NULL,NULL,NULL,NULL
2026-06-26 14:52:01,Backdoor,NN2,Fashion-MNIST,7,none,full,0,ASR,98.5556,0.0004,92.4000,92.4200,38,0.000157,18.64,0.00,21.44,40.08,,NULL,NULL,NULL,NULL
2026-06-26 14:53:10,Backdoor,NN2,Fashion-MNIST,8,none,full,0,ASR,98.5556,0.0002,92.4000,92.0200,42,0.000174,17.95,0.00,37.34,55.29,,NULL,NULL,NULL,NULL
2026-06-26 14:53:59,Backdoor,NN2,Fashion-MNIST,9,none,full,0,ASR,98.5556,0.0014,92.4000,92.0600,46,0.000190,17.60,0.00,18.59,36.19,,NULL,NULL,NULL,NULL
2026-06-26 14:54:58,Backdoor,NN2,Fashion-MNIST,10,none,full,0,ASR,98.5556,0.0022,92.4000,92.3400,50,0.000207,17.62,0.00,28.38,46.00,,NULL,NULL,NULL,NULL
2026-06-26 14:56:01,Backdoor,NN2,Fashion-MNIST,12,none,full,0,ASR,98.5556,0.0089,92.4000,92.0400,58,0.000240,17.96,0.00,31.82,49.79,,NULL,NULL,NULL,NULL
2026-06-26 14:57:12,Backdoor,NN2,Fashion-MNIST,15,none,full,0,ASR,98.5556,0.0078,92.4000,91.7600,70,0.000290,19.56,0.00,37.83,57.38,,NULL,NULL,NULL,NULL
2026-06-26 14:58:07,Backdoor,NN2,Fashion-MNIST,20,none,full,0,ASR,98.5556,0.3778,92.4000,91.6600,90,0.000373,18.02,0.00,23.60,41.62,,NULL,NULL,NULL,NULL
2026-06-26 14:58:54,Backdoor,NN2,Fashion-MNIST,25,none,full,0,ASR,98.5556,0.8667,92.4000,91.5800,110,0.000455,17.79,0.00,15.90,33.69,,NULL,NULL,NULL,NULL
2026-06-26 14:59:50,Backdoor,NN2,Fashion-MNIST,30,none,full,0,ASR,98.5556,1.1556,92.4000,91.3800,130,0.000538,19.07,0.00,23.61,42.68,,NULL,NULL,NULL,NULL
2026-06-26 15:01:30,Backdoor,NN2,GTSRB,1,none,full,0,ASR,93.4678,0.5261,97.2354,97.3218,50,0.000087,32.56,0.00,55.65,88.21,,NULL,NULL,NULL,NULL
2026-06-26 15:03:12,Backdoor,NN2,GTSRB,2,none,full,0,ASR,93.4678,0.7453,97.2354,97.7538,57,0.000100,31.81,0.00,58.03,89.84,,NULL,NULL,NULL,NULL
2026-06-26 15:04:54,Backdoor,NN2,GTSRB,3,none,full,0,ASR,93.4678,0.4384,97.2354,97.7538,64,0.000112,30.71,0.00,58.53,89.24,,NULL,NULL,NULL,NULL
2026-06-26 15:06:35,Backdoor,NN2,GTSRB,4,none,full,0,ASR,93.4678,0.2192,97.2354,97.5378,71,0.000124,30.07,0.00,58.40,88.47,,NULL,NULL,NULL,NULL
2026-06-26 15:08:15,Backdoor,NN2,GTSRB,5,none,full,0,ASR,93.4678,0.2630,97.2354,97.1490,78,0.000136,31.12,0.00,57.55,88.66,,NULL,NULL,NULL,NULL
2026-06-26 15:09:57,Backdoor,NN2,GTSRB,6,none,full,0,ASR,93.4678,0.3946,97.2354,97.1067,85,0.000149,30.95,0.00,58.62,89.57,,NULL,NULL,NULL,NULL
2026-06-26 15:11:37,Backdoor,NN2,GTSRB,7,none,full,0,ASR,93.4678,0.1315,97.2354,97.5810,92,0.000161,31.59,0.00,56.89,88.48,,NULL,NULL,NULL,NULL
2026-06-26 15:13:17,Backdoor,NN2,GTSRB,8,none,full,0,ASR,93.4678,0.4384,97.2354,97.0039,99,0.000173,31.53,0.00,56.69,88.22,,NULL,NULL,NULL,NULL
2026-06-26 15:14:58,Backdoor,NN2,GTSRB,9,none,full,0,ASR,93.4678,0.1315,97.2354,96.9531,106,0.000185,29.49,0.00,58.91,88.40,,NULL,NULL,NULL,NULL
2026-06-26 15:16:39,Backdoor,NN2,GTSRB,10,none,full,0,ASR,93.4678,0.0877,97.2354,97.5443,113,0.000198,31.99,0.00,57.46,89.44,,NULL,NULL,NULL,NULL
2026-06-26 15:18:19,Backdoor,NN2,GTSRB,12,none,full,0,ASR,93.4678,0.0002,97.2354,97.5095,127,0.000222,31.71,0.00,56.22,87.93,,NULL,NULL,NULL,NULL
2026-06-26 15:19:58,Backdoor,NN2,GTSRB,15,none,full,0,ASR,93.4678,0.0000,97.2354,79.6976,148,0.000259,30.70,0.00,56.68,87.38,,NULL,NULL,NULL,NULL
2026-06-26 15:21:42,Backdoor,NN2,GTSRB,20,none,full,0,ASR,93.4678,0.0000,97.2354,96.5875,183,0.000320,32.66,0.00,58.89,91.55,,NULL,NULL,NULL,NULL
2026-06-26 15:23:24,Backdoor,NN2,GTSRB,25,none,full,0,ASR,93.4678,0.0069,97.2354,77.5378,218,0.000381,31.76,0.00,58.62,90.38,,NULL,NULL,NULL,NULL
2026-06-26 15:24:12,Backdoor,NN2,GTSRB,30,none,full,0,ASR,93.4678,0.0000,97.2354,0.4320,253,0.000443,29.70,0.00,6.18,35.88,,NULL,NULL,NULL,NULL
2026-06-26 15:25:20,Backdoor,NN2,CIFAR-10,1,none,full,0,ASR,96.2180,1.6685,71.0400,69.7000,15,0.000017,22.23,0.00,30.02,52.25,,NULL,NULL,NULL,NULL
2026-06-26 15:25:58,Backdoor,NN2,CIFAR-10,2,none,full,0,ASR,96.2180,2.1802,71.0400,69.1000,20,0.000022,10.62,0.00,16.76,27.38,,NULL,NULL,NULL,NULL
2026-06-26 15:26:59,Backdoor,NN2,CIFAR-10,3,none,full,0,ASR,96.2180,2.4694,71.0400,68.6200,25,0.000028,11.22,0.00,38.40,49.62,,NULL,NULL,NULL,NULL
2026-06-26 15:28:28,Backdoor,NN2,CIFAR-10,4,none,full,0,ASR,96.2180,2.3582,71.0400,67.1000,30,0.000034,24.21,0.00,46.59,70.80,,NULL,NULL,NULL,NULL
2026-06-26 15:30:04,Backdoor,NN2,CIFAR-10,5,none,full,0,ASR,96.2180,4.3604,71.0400,65.3200,35,0.000039,27.21,0.00,48.05,75.26,,NULL,NULL,NULL,NULL
2026-06-26 15:31:31,Backdoor,NN2,CIFAR-10,6,none,full,0,ASR,96.2180,4.3826,71.0400,65.7800,40,0.000045,23.44,0.00,44.06,67.49,,NULL,NULL,NULL,NULL
2026-06-26 15:32:59,Backdoor,NN2,CIFAR-10,7,none,full,0,ASR,96.2180,4.7831,71.0400,65.5400,45,0.000051,24.32,0.00,43.85,68.18,,NULL,NULL,NULL,NULL
2026-06-26 15:34:32,Backdoor,NN2,CIFAR-10,8,none,full,0,ASR,96.2180,4.4716,71.0400,65.3800,50,0.000056,27.20,0.00,46.92,74.12,,NULL,NULL,NULL,NULL
2026-06-26 15:36:09,Backdoor,NN2,CIFAR-10,9,none,full,0,ASR,96.2180,3.8932,71.0400,65.6000,55,0.000062,28.20,0.00,49.13,77.33,,NULL,NULL,NULL,NULL
2026-06-26 15:37:44,Backdoor,NN2,CIFAR-10,10,none,full,0,ASR,96.2180,4.2492,71.0400,66.4400,60,0.000067,26.20,0.00,47.53,73.73,,NULL,NULL,NULL,NULL
2026-06-26 15:39:17,Backdoor,NN2,CIFAR-10,12,none,full,0,ASR,96.2180,3.6930,71.0400,66.2200,70,0.000079,26.73,0.00,46.36,73.09,,NULL,NULL,NULL,NULL
2026-06-26 15:40:48,Backdoor,NN2,CIFAR-10,15,none,full,0,ASR,96.2180,3.9377,71.0400,67.1200,85,0.000095,25.74,0.00,44.89,70.63,,NULL,NULL,NULL,NULL
2026-06-26 15:42:22,Backdoor,NN2,CIFAR-10,20,none,full,0,ASR,96.2180,3.8932,71.0400,65.8000,110,0.000124,25.85,0.00,49.20,75.04,,NULL,NULL,NULL,NULL
2026-06-26 15:44:01,Backdoor,NN2,CIFAR-10,25,none,full,0,ASR,96.2180,2.7364,71.0400,67.3200,135,0.000152,27.49,0.00,50.14,77.63,,NULL,NULL,NULL,NULL
2026-06-26 15:45:39,Backdoor,NN2,CIFAR-10,30,none,full,0,ASR,96.2180,2.4249,71.0400,66.6400,160,0.000180,29.13,0.00,47.18,76.30,,NULL,NULL,NULL,NULL
2026-06-26 15:55:23,Safety,NN5,ACAS_Xu_N2_9,1,none,full,0,VR,1.0000,0.0000,1.0000,0.9992,6,0.000451,18.33,0.00,554.19,572.52,,NULL,NULL,NULL,NULL
2026-06-26 16:03:08,Safety,NN5,ACAS_Xu_N2_9,2,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,12,0.000902,16.39,0.00,438.43,454.82,,NULL,NULL,NULL,NULL
2026-06-26 16:11:18,Safety,NN5,ACAS_Xu_N2_9,3,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,18,0.001353,14.64,0.00,465.09,479.73,,NULL,NULL,NULL,NULL
2026-06-26 16:17:50,Safety,NN5,ACAS_Xu_N2_9,4,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,24,0.001804,16.02,0.00,367.02,383.04,,NULL,NULL,NULL,NULL
2026-06-26 16:25:36,Safety,NN5,ACAS_Xu_N2_9,5,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,30,0.002255,17.21,0.00,437.55,454.76,,NULL,NULL,NULL,NULL
2026-06-26 16:33:36,Safety,NN5,ACAS_Xu_N2_9,6,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,36,0.002706,17.14,0.00,454.02,471.17,,NULL,NULL,NULL,NULL
2026-06-26 16:40:31,Safety,NN5,ACAS_Xu_N2_9,7,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,42,0.003157,16.83,0.00,387.80,404.63,,NULL,NULL,NULL,NULL
2026-06-26 16:49:08,Safety,NN5,ACAS_Xu_N2_9,8,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,48,0.003608,17.79,0.00,490.00,507.80,,NULL,NULL,NULL,NULL
2026-06-26 16:57:09,Safety,NN5,ACAS_Xu_N2_9,9,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,54,0.004059,17.00,0.00,454.58,471.58,,NULL,NULL,NULL,NULL
2026-06-26 17:05:08,Safety,NN5,ACAS_Xu_N2_9,10,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,60,0.004510,18.97,0.00,449.75,468.72,,NULL,NULL,NULL,NULL
2026-06-26 17:13:18,Safety,NN5,ACAS_Xu_N2_9,12,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,72,0.005411,17.22,0.00,463.72,480.94,,NULL,NULL,NULL,NULL
2026-06-26 17:19:58,Safety,NN5,ACAS_Xu_N2_9,15,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,90,0.006764,15.17,0.00,374.43,389.60,,NULL,NULL,NULL,NULL
2026-06-26 17:27:13,Safety,NN5,ACAS_Xu_N2_9,20,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,120,0.009019,16.69,0.00,409.73,426.42,,NULL,NULL,NULL,NULL
2026-06-26 17:34:06,Safety,NN6,ACAS_Xu_N3_3,1,none,full,0,VR,1.0000,0.0806,1.0000,0.9805,6,0.000451,19.20,0.00,385.15,404.35,,NULL,NULL,NULL,NULL
2026-06-26 17:41:53,Safety,NN6,ACAS_Xu_N3_3,2,none,full,0,VR,1.0000,0.1194,1.0000,0.9866,12,0.000902,19.32,0.00,438.54,457.86,,NULL,NULL,NULL,NULL
2026-06-26 17:49:30,Safety,NN6,ACAS_Xu_N3_3,3,none,full,0,VR,1.0000,0.0853,1.0000,0.9943,18,0.001353,20.71,0.00,426.71,447.42,,NULL,NULL,NULL,NULL
2026-06-26 17:59:23,Safety,NN6,ACAS_Xu_N3_3,4,none,full,0,VR,1.0000,0.1120,1.0000,0.9962,24,0.001804,20.00,0.00,561.27,581.27,,NULL,NULL,NULL,NULL
2026-06-26 18:06:07,Safety,NN6,ACAS_Xu_N3_3,5,none,full,0,VR,1.0000,0.0155,1.0000,0.9974,30,0.002255,27.92,0.00,360.24,388.15,,NULL,NULL,NULL,NULL
2026-06-26 18:09:12,Safety,NN6,ACAS_Xu_N3_3,6,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,36,0.002706,7.80,0.00,171.97,179.76,,NULL,NULL,NULL,NULL
2026-06-26 18:12:42,Safety,NN6,ACAS_Xu_N3_3,7,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,42,0.003157,8.16,0.00,195.84,204.00,,NULL,NULL,NULL,NULL
2026-06-26 18:16:04,Safety,NN6,ACAS_Xu_N3_3,8,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,48,0.003608,9.21,0.00,186.16,195.37,,NULL,NULL,NULL,NULL
2026-06-26 18:19:04,Safety,NN6,ACAS_Xu_N3_3,9,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,54,0.004059,7.98,0.00,166.43,174.41,,NULL,NULL,NULL,NULL
2026-06-26 18:23:39,Safety,NN6,ACAS_Xu_N3_3,10,none,full,0,VR,1.0000,1.0000,1.0000,1.0000,60,0.004510,7.81,0.00,262.34,270.15,,NULL,NULL,NULL,NULL
2026-06-26 18:32:25,Safety,NN6,ACAS_Xu_N3_3,12,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,72,0.005411,21.66,0.00,493.93,515.59,,NULL,NULL,NULL,NULL
2026-06-26 18:40:13,Safety,NN6,ACAS_Xu_N3_3,15,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,90,0.006764,21.50,0.00,436.89,458.39,,NULL,NULL,NULL,NULL
2026-06-26 18:48:01,Safety,NN6,ACAS_Xu_N3_3,20,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,120,0.009019,19.35,0.00,439.97,459.31,,NULL,NULL,NULL,NULL
2026-06-26 18:55:37,Safety,NN7,ACAS_Xu_N1_9,1,none,full,0,VR,1.0000,0.2478,1.0000,1.0000,6,0.000451,14.63,0.00,432.96,447.59,,NULL,NULL,NULL,NULL
2026-06-26 19:03:13,Safety,NN7,ACAS_Xu_N1_9,2,none,full,0,VR,1.0000,0.0098,1.0000,1.0000,12,0.000902,14.89,0.00,433.12,448.01,,NULL,NULL,NULL,NULL
2026-06-26 19:10:50,Safety,NN7,ACAS_Xu_N1_9,3,none,full,0,VR,1.0000,0.0095,1.0000,1.0000,18,0.001353,13.96,0.00,434.45,448.41,,NULL,NULL,NULL,NULL
2026-06-26 19:18:38,Safety,NN7,ACAS_Xu_N1_9,4,none,full,0,VR,1.0000,0.0015,1.0000,1.0000,24,0.001804,14.58,0.00,444.41,459.00,,NULL,NULL,NULL,NULL
2026-06-26 19:22:57,Safety,NN7,ACAS_Xu_N1_9,5,none,full,0,VR,1.0000,0.0029,1.0000,1.0000,30,0.002255,17.54,0.00,231.83,249.37,,NULL,NULL,NULL,NULL
2026-06-26 19:30:37,Safety,NN7,ACAS_Xu_N1_9,6,none,full,0,VR,1.0000,0.0023,1.0000,0.9998,36,0.002706,17.94,0.00,431.63,449.57,,NULL,NULL,NULL,NULL
2026-06-26 19:40:40,Safety,NN7,ACAS_Xu_N1_9,7,none,full,0,VR,1.0000,0.0018,1.0000,0.9990,42,0.003157,17.30,0.00,575.76,593.06,,NULL,NULL,NULL,NULL
2026-06-26 19:46:19,Safety,NN7,ACAS_Xu_N1_9,8,none,full,0,VR,1.0000,0.0016,1.0000,0.9987,48,0.003608,20.84,0.00,304.55,325.39,,NULL,NULL,NULL,NULL
2026-06-26 19:51:16,Safety,NN7,ACAS_Xu_N1_9,9,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,54,0.004059,8.47,0.00,279.30,287.77,,NULL,NULL,NULL,NULL
2026-06-26 19:57:00,Safety,NN7,ACAS_Xu_N1_9,10,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,60,0.004510,7.36,0.00,329.85,337.22,,NULL,NULL,NULL,NULL
2026-06-26 20:01:15,Safety,NN7,ACAS_Xu_N1_9,12,none,full,0,VR,1.0000,0.0000,1.0000,1.0000,72,0.005411,6.48,0.00,242.25,248.73,,NULL,NULL,NULL,NULL
2026-06-26 20:10:54,Safety,NN7,ACAS_Xu_N1_9,15,none,full,0,VR,1.0000,0.0021,1.0000,0.9997,90,0.006764,19.33,0.00,546.61,565.93,,NULL,NULL,NULL,NULL
2026-06-26 20:18:38,Safety,NN7,ACAS_Xu_N1_9,20,none,full,0,VR,1.0000,0.0090,1.0000,1.0000,120,0.009019,17.23,0.00,434.17,451.40,,NULL,NULL,NULL,NULL
2026-06-26 20:24:09,Fairness,NN9,bank,1,age,full,0,IDR,0.0760,0.0000,0.9810,0.9810,100.00,10.50,0.00,17.20,27.70,1.00,40.00,0.00,0.00,0.0000,
2026-06-26 20:29:05,Fairness,NN9,bank,2,age,full,0,IDR,0.0760,0.0000,0.9810,0.9810,100.00,25.76,0.00,5.48,31.24,2.00,40.00,0.00,0.00,0.0000,
2026-06-26 20:31:55,Fairness,NN9,bank,3,age,full,0,IDR,0.0760,0.0010,0.9810,0.9810,98.68,8.62,0.00,10.58,19.20,3.00,40.00,0.00,0.00,0.0000,
2026-06-26 20:34:49,Fairness,NN9,bank,4,age,full,0,IDR,0.0760,0.0000,0.9810,0.9810,100.00,12.98,0.00,4.98,17.96,4.00,40.00,0.00,0.00,0.0000,
2026-06-26 20:38:44,Fairness,NN9,bank,5,age,full,0,IDR,0.0760,0.0000,0.9810,0.9810,100.00,10.49,0.00,5.98,16.47,5.00,40.00,0.00,0.00,0.0000,
2026-06-26 20:41:35,Fairness,NN9,bank,6,age,full,0,IDR,0.0760,0.0000,0.9810,0.9810,100.00,11.46,0.00,5.93,17.39,6.00,40.00,0.00,0.00,0.0000,
