timestamp,task,model,dataset,protected_attr,seed,param_name,param_value,repair_metric_name,repair_metric_before,repair_metric_after,acc_before,acc_after,loc_time,ver_time,repair_time,total_time
2026-06-27 16:57:56,Fairness,NN9,bank,age,0,lambda_clean,0.6,IDR,0.076,0.0,0.981,0.981,5.69,0.0,4.46,10.15
2026-06-27 17:00:13,Fairness,NN9,bank,age,0,lambda_clean,0.7,IDR,0.076,0.0,0.981,0.981,5.21,0.0,11.19,16.4
2026-06-27 17:02:56,Fairness,NN9,bank,age,0,lambda_clean,0.8,IDR,0.076,0.0,0.981,0.981,19.26,0.0,4.68,23.94
2026-06-27 17:05:03,Fairness,NN9,bank,age,0,lambda_clean,0.9,IDR,0.076,0.001,0.981,0.981,5.67,0.0,3.53,9.2
2026-06-27 17:07:40,Fairness,NN8,census,age,0,lambda_clean,0.1,IDR,0.173,0.004,0.884,0.881,7.37,0.0,15.81,23.18
2026-06-27 17:09:41,Fairness,NN8,census,age,0,lambda_clean,0.2,IDR,0.173,0.003,0.884,0.881,14.89,0.0,8.27,23.16
2026-06-27 17:11:58,Fairness,NN8,census,age,0,lambda_clean,0.3,IDR,0.173,0.004,0.884,0.893,6.51,0.0,14.78,21.29
2026-06-27 17:14:25,Fairness,NN8,census,age,0,lambda_clean,0.4,IDR,0.173,0.007,0.884,0.895,17.75,0.0,6.99,24.73
2026-06-27 17:16:17,Fairness,NN8,census,age,0,lambda_clean,0.5,IDR,0.173,0.007,0.884,0.895,6.91,0.0,17.81,24.73
2026-06-27 17:19:17,Fairness,NN8,census,age,0,lambda_clean,0.6,IDR,0.173,0.007,0.884,0.896,17.04,0.0,18.37,35.41
2026-06-27 17:21:31,Fairness,NN8,census,age,0,lambda_clean,0.7,IDR,0.173,0.008,0.884,0.909,14.25,0.0,15.68,29.93
2026-06-27 17:23:05,Fairness,NN8,census,age,0,lambda_clean,0.8,IDR,0.173,0.006,0.884,0.906,14.29,0.0,5.48,19.77
2026-06-27 17:23:58,Fairness,NN8,census,age,0,lambda_clean,0.9,IDR,0.173,0.005,0.884,0.908,5.95,0.0,4.56,10.51
2026-06-27 17:26:18,Fairness,NN8,census,gender,0,lambda_clean,0.1,IDR,0.076,0.004,0.884,0.85,6.18,0.0,18.01,24.19
2026-06-27 17:31:49,Fairness,NN8,census,gender,0,lambda_clean,0.2,IDR,0.076,0.001,0.884,0.867,19.63,0.0,8.66,28.29
2026-06-27 17:34:03,Fairness,NN8,census,gender,0,lambda_clean,0.3,IDR,0.076,0.001,0.884,0.867,5.96,0.0,9.46,15.42
2026-06-27 17:37:29,Fairness,NN8,census,gender,0,lambda_clean,0.4,IDR,0.076,0.004,0.884,0.87,6.5,0.0,17.16,23.66
2026-06-27 17:41:10,Fairness,NN8,census,gender,0,lambda_clean,0.5,IDR,0.076,0.004,0.884,0.88,16.69,0.0,10.14,26.83
2026-06-27 17:43:46,Fairness,NN8,census,gender,0,lambda_clean,0.6,IDR,0.076,0.006,0.884,0.887,5.87,0.0,5.67,11.54
2026-06-27 17:47:48,Fairness,NN8,census,gender,0,lambda_clean,0.7,IDR,0.076,0.006,0.884,0.886,14.68,0.0,18.77,33.45
2026-06-27 17:51:01,Fairness,NN8,census,gender,0,lambda_clean,0.8,IDR,0.076,0.01,0.884,0.884,17.41,0.0,6.62,24.03
2026-06-27 17:53:18,Fairness,NN8,census,gender,0,lambda_clean,0.9,IDR,0.076,0.012,0.884,0.883,6.03,0.0,10.15,16.17
2026-06-27 17:57:23,Fairness,NN8,census,race,0,lambda_clean,0.1,IDR,0.12,0.012,0.884,0.889,9.46,0.0,24.62,34.09
2026-06-27 17:59:34,Fairness,NN8,census,race,0,lambda_clean,0.2,IDR,0.12,0.016,0.884,0.89,8.62,0.0,7.31,15.92
2026-06-27 18:01:59,Fairness,NN8,census,race,0,lambda_clean,0.3,IDR,0.12,0.012,0.884,0.889,6.16,0.0,8.4,14.56
2026-06-27 18:04:23,Fairness,NN8,census,race,0,lambda_clean,0.4,IDR,0.12,0.012,0.884,0.889,6.06,0.0,22.25,28.31
2026-06-27 18:06:57,Fairness,NN8,census,race,0,lambda_clean,0.5,IDR,0.12,0.017,0.884,0.881,20.82,0.0,10.2,31.02
2026-06-27 18:09:10,Fairness,NN8,census,race,0,lambda_clean,0.6,IDR,0.12,0.015,0.884,0.882,8.57,0.0,8.31,16.88
2026-06-27 18:11:03,Fairness,NN8,census,race,0,lambda_clean,0.7,IDR,0.12,0.016,0.884,0.889,10.76,0.0,6.76,17.52
2026-06-27 18:12:49,Fairness,NN8,census,race,0,lambda_clean,0.8,IDR,0.12,0.024,0.884,0.883,7.96,0.0,5.79,13.75
2026-06-27 18:14:41,Fairness,NN8,census,race,0,lambda_clean,0.9,IDR,0.12,0.028,0.884,0.887,7.11,0.0,6.78,13.88
2026-06-27 18:15:59,Fairness,NN10,credit,age,0,lambda_clean,0.1,IDR,0.3083,0.0583,1.0,0.9517,6.07,0.0,9.19,15.25
2026-06-27 18:17:05,Fairness,NN10,credit,age,0,lambda_clean,0.2,IDR,0.3083,0.06,1.0,0.955,5.25,0.0,8.01,13.25
2026-06-27 18:18:08,Fairness,NN10,credit,age,0,lambda_clean,0.3,IDR,0.3083,0.0717,1.0,0.9617,5.04,0.0,6.42,11.46
2026-06-27 18:19:14,Fairness,NN10,credit,age,0,lambda_clean,0.4,IDR,0.3083,0.0567,1.0,0.965,5.07,0.0,8.23,13.3
2026-06-27 18:20:21,Fairness,NN10,credit,age,0,lambda_clean,0.5,IDR,0.3083,0.065,1.0,0.9624,5.06,0.0,9.43,14.49
2026-06-27 18:21:29,Fairness,NN10,credit,age,0,lambda_clean,0.6,IDR,0.3083,0.06,1.0,0.9683,5.36,0.0,8.56,13.92
2026-06-27 18:22:36,Fairness,NN10,credit,age,0,lambda_clean,0.7,IDR,0.3083,0.054,1.0,0.96,5.29,0.0,9.32,14.62
2026-06-27 18:23:45,Fairness,NN10,credit,age,0,lambda_clean,0.8,IDR,0.3083,0.04,1.0,0.965,5.3,0.0,9.57,14.87
2026-06-27 18:24:56,Fairness,NN10,credit,age,0,lambda_clean,0.9,IDR,0.3083,0.0517,1.0,0.96,5.38,0.0,11.94,17.32
2026-06-27 18:26:34,Fairness,NN10,credit,gender,0,lambda_clean,0.1,IDR,0.145,0.055,1.0,0.9567,5.43,0.0,8.66,14.09
2026-06-27 18:28:06,Fairness,NN10,credit,gender,0,lambda_clean,0.2,IDR,0.145,0.0517,1.0,0.955,5.38,0.0,6.63,12.01
2026-06-27 18:29:38,Fairness,NN10,credit,gender,0,lambda_clean,0.3,IDR,0.145,0.0583,1.0,0.9583,5.41,0.0,7.08,12.49
2026-06-27 18:31:13,Fairness,NN10,credit,gender,0,lambda_clean,0.4,IDR,0.145,0.06,1.0,0.9683,5.34,0.0,8.21,13.55
2026-06-27 18:33:00,Fairness,NN10,credit,gender,0,lambda_clean,0.5,IDR,0.145,0.0533,1.0,0.975,5.66,0.0,7.54,13.2
2026-06-27 18:34:31,Fairness,NN10,credit,gender,0,lambda_clean,0.6,IDR,0.145,0.0683,1.0,0.9883,5.07,0.0,8.36,13.43
2026-06-27 18:36:02,Fairness,NN10,credit,gender,0,lambda_clean,0.7,IDR,0.145,0.02,1.0,0.985,5.2,0.0,9.13,14.32
2026-06-27 18:37:31,Fairness,NN10,credit,gender,0,lambda_clean,0.8,IDR,0.145,0.0467,1.0,0.9933,5.24,0.0,6.54,11.78
2026-06-27 18:39:03,Fairness,NN10,credit,gender,0,lambda_clean,0.9,IDR,0.145,0.0667,1.0,0.9917,5.04,0.0,8.42,13.46
2026-06-27 18:39:27,Backdoor,NN2,MNIST,none,1,lambda_clean,0.1,ASR,100.0,0.0668,99.56,99.08,7.96,0.0,7.52,15.48
2026-06-27 18:39:51,Backdoor,NN2,MNIST,none,1,lambda_clean,0.2,ASR,100.0,0.1114,99.56,99.32,7.43,0.0,7.44,14.87
2026-06-27 18:40:14,Backdoor,NN2,MNIST,none,1,lambda_clean,0.3,ASR,100.0,0.1559,99.56,99.48,7.41,0.0,6.92,14.33
2026-06-27 18:40:37,Backdoor,NN2,MNIST,none,1,lambda_clean,0.4,ASR,100.0,0.0223,99.56,99.53,7.4,0.0,7.36,14.76
2026-06-27 18:40:59,Backdoor,NN2,MNIST,none,1,lambda_clean,0.5,ASR,100.0,0.1559,99.56,99.62,7.39,0.0,5.88,13.27
2026-06-27 18:41:28,Backdoor,NN2,MNIST,none,1,lambda_clean,0.6,ASR,100.0,0.0668,99.56,99.75,7.29,0.0,12.52,19.81
2026-06-27 18:41:51,Backdoor,NN2,MNIST,none,1,lambda_clean,0.7,ASR,100.0,0.1673,99.56,99.73,7.47,0.0,7.77,15.24
2026-06-27 18:42:14,Backdoor,NN2,MNIST,none,1,lambda_clean,0.8,ASR,100.0,0.0668,99.56,99.82,7.61,0.0,6.96,14.57
2026-06-27 18:42:39,Backdoor,NN2,MNIST,none,1,lambda_clean,0.9,ASR,100.0,0.1336,99.56,99.82,7.52,0.0,8.61,16.13
2026-06-27 18:43:07,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.1,ASR,98.5556,0.0,92.4,92.16,9.61,0.0,9.15,18.76
2026-06-27 18:43:34,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.2,ASR,98.5556,0.0222,92.4,92.3,9.34,0.0,8.07,17.41
2026-06-27 18:44:03,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.3,ASR,98.5556,0.0444,92.4,92.93,9.55,0.0,10.74,20.29
2026-06-27 18:44:37,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.4,ASR,98.5556,0.0,92.4,92.36,9.65,0.0,14.3,23.95
2026-06-27 18:45:03,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.5,ASR,98.5556,0.0,92.4,92.4,9.38,0.0,7.59,16.97
2026-06-27 18:45:32,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.6,ASR,98.5556,0.0,92.4,92.62,9.35,0.0,10.7,20.05
2026-06-27 18:46:01,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.7,ASR,98.5556,0.0222,92.4,92.86,9.35,0.0,11.31,20.67
2026-06-27 18:46:31,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.8,ASR,98.5556,0.0,92.4,92.96,9.48,0.0,10.9,20.38
2026-06-27 18:46:59,Backdoor,NN2,Fashion-MNIST,none,1,lambda_clean,0.9,ASR,98.5556,0.0,92.4,92.94,9.57,0.0,9.08,18.65
2026-06-27 18:47:52,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.1,ASR,93.4678,0.0,97.2354,92.6134,16.16,0.0,27.68,43.84
2026-06-27 18:48:45,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.2,ASR,93.4678,0.1315,97.2354,95.8683,16.83,0.0,28.17,45.0
2026-06-27 18:49:39,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.3,ASR,93.4678,0.0,97.2354,96.6307,16.44,0.0,27.98,44.42
2026-06-27 18:50:32,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.4,ASR,93.4678,0.163,97.2354,96.3931,16.39,0.0,28.51,44.91
2026-06-27 18:51:27,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.5,ASR,93.4678,0.0438,97.2354,97.6194,16.87,0.0,28.44,45.31
2026-06-27 18:52:20,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.6,ASR,93.4678,0.0877,97.2354,97.6443,16.38,0.0,27.92,44.29
2026-06-27 18:53:14,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.7,ASR,93.4678,0.0877,97.2354,97.6708,16.77,0.0,28.09,44.86
2026-06-27 18:54:08,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.8,ASR,93.4678,0.0877,97.2354,97.7603,16.64,0.0,29.19,45.83
2026-06-27 18:55:08,Backdoor,NN2,GTSRB,none,1,lambda_clean,0.9,ASR,93.4678,0.1315,97.2354,97.0194,16.29,0.0,34.57,50.86
2026-06-27 18:55:54,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.1,ASR,96.218,1.0456,71.04,69.80,12.03,0.0,22.62,34.65
2026-06-27 18:56:39,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.2,ASR,96.218,1.4016,71.04,69.71,12.2,0.0,20.47,32.67
2026-06-27 18:57:22,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.3,ASR,96.218,1.4238,71.04,69.30,12.02,0.0,19.67,31.69
2026-06-27 18:58:05,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.4,ASR,96.218,1.6018,71.04,69.09,11.8,0.0,19.13,30.93
2026-06-27 18:58:48,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.5,ASR,96.218,1.802,71.04,69.56,11.92,0.0,19.41,31.33
2026-06-27 18:59:31,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.6,ASR,96.218,1.8687,71.04,69.12,11.9,0.0,19.23,31.13
2026-06-27 19:00:14,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.7,ASR,96.218,2.1135,71.04,68.56,11.96,0.0,19.95,31.91
2026-06-27 19:00:56,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.8,ASR,96.218,2.1135,71.04,69.52,11.93,0.0,19.45,31.38
2026-06-27 19:01:39,Backdoor,NN2,CIFAR-10,none,1,lambda_clean,0.9,ASR,96.218,2.069,71.04,68.56,11.76,0.0,19.27,31.04
2026-06-27 19:05:01,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.1,VR,1.0,0.0,1.0,1.0,8.26,0.0,187.11,195.37
2026-06-27 19:08:21,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.2,VR,1.0,0.0,1.0,1.0,7.99,0.0,185.33,193.32
2026-06-27 19:11:40,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.3,VR,1.0,0.0,1.0,1.0,8.19,0.0,184.34,192.52
2026-06-27 19:15:01,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.4,VR,1.0,0.0,1.0,1.0,8.33,0.0,186.74,195.07
2026-06-27 19:17:56,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.5,VR,1.0,0.0,1.0,1.0,8.21,0.0,159.41,167.62
2026-06-27 19:20:26,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.6,VR,1.0,0.0,1.0,1.0,5.55,0.0,139.88,145.43
2026-06-27 19:22:58,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.7,VR,1.0,0.0,1.0,0.9999,5.62,0.0,140.85,146.46
2026-06-27 19:25:25,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.8,VR,1.0,0.0,1.0,0.9999,5.46,0.0,137.02,142.49
2026-06-27 19:27:57,Safety,NN5,ACAS_Xu_N2_9,none,1,lambda_clean,0.9,VR,1.0,0.0,1.0,1.0,5.47,0.0,141.34,146.81
2026-06-27 19:30:28,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.1,VR,1.0,0.0,1.0,1.0,6.79,0.0,139.56,146.35
2026-06-27 19:33:02,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.2,VR,1.0,0.0,1.0,1.0,6.65,0.0,141.79,148.44
2026-06-27 19:35:35,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.3,VR,1.0,0.0,1.0,1.0,6.77,0.0,141.11,147.88
2026-06-27 19:38:06,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.4,VR,1.0,0.0,1.0,1.0,6.59,0.0,139.47,146.06
2026-06-27 19:40:44,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.5,VR,1.0,0.0,1.0,1.0,7.16,0.0,145.42,152.58
2026-06-27 19:43:14,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.6,VR,1.0,0.0,1.0,1.0,6.76,0.0,137.88,144.64
2026-06-27 19:45:46,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.7,VR,1.0,0.0,1.0,1.0,6.44,0.0,141.07,147.51
2026-06-27 19:48:18,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.8,VR,1.0,0.0,1.0,1.0,6.65,0.0,140.66,147.32
2026-06-27 19:50:49,Safety,NN6,ACAS_Xu_N3_3,none,1,lambda_clean,0.9,VR,1.0,0.0,1.0,1.0,6.47,0.0,138.75,145.22
2026-06-27 19:53:17,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.1,VR,1.0,0.0011,1.0,0.9997,4.8,0.0,138.54,143.34
2026-06-27 19:55:42,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.2,VR,1.0,0.0014,1.0,0.9999,4.72,0.0,135.41,140.13
2026-06-27 19:58:11,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.3,VR,1.0,0.0014,1.0,0.9999,4.79,0.0,138.78,143.57
2026-06-27 20:00:38,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.4,VR,1.0,0.0014,1.0,0.9999,4.76,0.0,137.66,142.42
2026-06-27 20:03:05,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.5,VR,1.0,0.0000,1.0,1.0,4.83,0.0,137.24,142.07
2026-06-27 20:05:34,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.6,VR,1.0,0.0001,1.0,1.0,4.74,0.0,139.19,143.93
2026-06-27 20:07:57,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.7,VR,1.0,0.0007,1.0,1.0,4.6,0.0,133.61,138.21
2026-06-27 20:10:25,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.8,VR,1.0,0.0296,1.0,1.0,4.79,0.0,138.51,143.29
2026-06-27 20:12:51,Safety,NN7,ACAS_Xu_N1_9,none,1,lambda_clean,0.9,VR,1.0,0.0296,1.0,1.0,4.73,0.0,135.49,140.22
2026-06-27 20:14:23,Fairness,NN9,bank,age,1,lambda_clean,0.1,IDR,0.076,0.0,0.981,0.981,5.15,0.0,4.47,9.62
2026-06-27 20:15:52,Fairness,NN9,bank,age,1,lambda_clean,0.2,IDR,0.076,0.0,0.981,0.981,5.3,0.0,3.19,8.49
2026-06-27 20:17:23,Fairness,NN9,bank,age,1,lambda_clean,0.3,IDR,0.076,0.0,0.981,0.981,5.03,0.0,3.51,8.55
2026-06-27 20:18:53,Fairness,NN9,bank,age,1,lambda_clean,0.4,IDR,0.076,0.0,0.981,0.981,4.99,0.0,3.64,8.63
2026-06-27 20:20:25,Fairness,NN9,bank,age,1,lambda_clean,0.5,IDR,0.076,0.0,0.981,0.981,5.11,0.0,4.75,9.85
2026-06-27 20:21:56,Fairness,NN9,bank,age,1,lambda_clean,0.6,IDR,0.076,0.0,0.981,0.981,5.48,0.0,3.03,8.51
2026-06-27 20:23:24,Fairness,NN9,bank,age,1,lambda_clean,0.7,IDR,0.076,0.001,0.981,0.981,5.0,0.0,2.88,7.88
2026-06-27 20:24:54,Fairness,NN9,bank,age,1,lambda_clean,0.8,IDR,0.076,0.0,0.981,0.981,4.95,0.0,3.79,8.74
2026-06-27 20:26:23,Fairness,NN9,bank,age,1,lambda_clean,0.9,IDR,0.076,0.0,0.981,0.981,5.12,0.0,3.72,8.84
2026-06-27 20:27:15,Fairness,NN8,census,age,1,lambda_clean,0.1,IDR,0.173,0.022,0.884,0.88,5.13,0.0,5.89,11.03
2026-06-27 20:28:07,Fairness,NN8,census,age,1,lambda_clean,0.2,IDR,0.173,0.023,0.884,0.881,5.05,0.0,6.09,11.13
2026-06-27 20:28:58,Fairness,NN8,census,age,1,lambda_clean,0.3,IDR,0.173,0.026,0.884,0.885,5.12,0.0,4.92,10.04
2026-06-27 20:29:49,Fairness,NN8,census,age,1,lambda_clean,0.4,IDR,0.173,0.025,0.884,0.883,5.02,0.0,5.2,10.22
2026-06-27 20:30:40,Fairness,NN8,census,age,1,lambda_clean,0.5,IDR,0.173,0.028,0.884,0.886,5.23,0.0,5.13,10.37
2026-06-27 20:31:32,Fairness,NN8,census,age,1,lambda_clean,0.6,IDR,0.173,0.028,0.884,0.885,5.23,0.0,5.92,11.15
2026-06-27 20:32:25,Fairness,NN8,census,age,1,lambda_clean,0.7,IDR,0.173,0.028,0.884,0.889,5.31,0.0,5.42,10.73
2026-06-27 20:33:16,Fairness,NN8,census,age,1,lambda_clean,0.8,IDR,0.173,0.038,0.884,0.887,5.52,0.0,4.26,9.79
2026-06-27 20:34:08,Fairness,NN8,census,age,1,lambda_clean,0.9,IDR,0.173,0.048,0.884,0.88,5.05,0.0,4.16,9.21
2026-06-27 20:35:51,Fairness,NN8,census,gender,1,lambda_clean,0.1,IDR,0.076,0.0,0.884,0.887,5.31,0.0,6.36,11.67
2026-06-27 20:37:35,Fairness,NN8,census,gender,1,lambda_clean,0.2,IDR,0.076,0.0,0.884,0.886,5.29,0.0,7.0,12.29
2026-06-27 20:39:20,Fairness,NN8,census,gender,1,lambda_clean,0.3,IDR,0.076,0.0,0.884,0.887,5.43,0.0,6.67,12.09
2026-06-27 20:41:01,Fairness,NN8,census,gender,1,lambda_clean,0.4,IDR,0.076,0.005,0.884,0.892,5.25,0.0,5.35,10.6
2026-06-27 20:42:44,Fairness,NN8,census,gender,1,lambda_clean,0.5,IDR,0.076,0.004,0.884,0.89,5.26,0.0,7.27,12.52
2026-06-27 20:44:28,Fairness,NN8,census,gender,1,lambda_clean,0.6,IDR,0.076,0.005,0.884,0.896,5.33,0.0,5.86,11.19
2026-06-27 20:46:10,Fairness,NN8,census,gender,1,lambda_clean,0.7,IDR,0.076,0.006,0.884,0.899,5.41,0.0,5.33,10.74
2026-06-27 20:47:51,Fairness,NN8,census,gender,1,lambda_clean,0.8,IDR,0.076,0.01,0.884,0.887,5.4,0.0,5.41,10.82
2026-06-27 20:49:32,Fairness,NN8,census,gender,1,lambda_clean,0.9,IDR,0.076,0.012,0.884,0.894,5.23,0.0,5.01,10.24
2026-06-27 20:50:55,Fairness,NN8,census,race,1,lambda_clean,0.1,IDR,0.12,0.012,0.884,0.889,5.2,0.0,6.28,11.48
2026-06-27 20:52:18,Fairness,NN8,census,race,1,lambda_clean,0.2,IDR,0.12,0.012,0.884,0.889,5.3,0.0,6.6,11.9
